Date;Time;Millis;Comment;Latitude;Longitude;Altitude;Course;Speed;HDOP;Satellites;BatteryLevel;Left;Right;Confirmed;Marked;Invalid;InsidePrivacyArea;Factor;Measurements;Tms1;Lus1;Rus1;Tms2;Lus2;Rus2;Tms3;Lus3;Rus3;Tms4;Lus4;Rus4;Tms5;Lus5;Rus5;Tms6;Lus6;Rus6;Tms7;Lus7;Rus7;Tms8;Lus8;Rus8;Tms9;Lus9;Rus9;Tms10;Lus10;Rus10;Tms11;Lus11;Rus11;Tms12;Lus12;Rus12;Tms13;Lus13;Rus13;Tms14;Lus14;Rus14;Tms15;Lus15;Rus15;Tms16;Lus16;Rus16;Tms17;Lus17;Rus17;Tms18;Lus18;Rus18;Tms19;Lus19;Rus19;Tms20;Lus20;Rus20;Tms21;Lus21;Rus21;Tms22;Lus22;Rus22;Tms23;Lus23;Rus23;Tms24;Lus24;Rus24;Tms25;Lus25;Rus25;Tms26;Lus26;Rus26;Tms27;Lus27;Rus27;Tms28;Lus28;Rus28;Tms29;Lus29;Rus29;Tms30;Lus30;Rus30;Tms31;Lus31;Rus31;Tms32;Lus32;Rus32;Tms33;Lus33;Rus33;Tms34;Lus34;Rus34;Tms35;Lus35;Rus35;Tms36;Lus36;Rus36;Tms37;Lus37;Rus37;Tms38;Lus38;Rus38;Tms39;Lus39;Rus39;Tms40;Lus40;Rus40;Tms41;Lus41;Rus41;Tms42;Lus42;Rus42;Tms43;Lus43;Rus43;Tms44;Lus44;Rus44;Tms45;Lus45;Rus45;Tms46;Lus46;Rus46;Tms47;Lus47;Rus47;Tms48;Lus48;Rus48;Tms49;Lus49;Rus49;Tms50;Lus50;Rus50;Tms51;Lus51;Rus51;Tms52;Lus52;Rus52;Tms53;Lus53;Rus53;Tms54;Lus54;Rus54;Tms55;Lus55;Rus55;Tms56;Lus56;Rus56;Tms57;Lus57;Rus57;Tms58;Lus58;Rus58;Tms59;Lus59;Rus59;Tms60;Lus60;Rus60
15.12.2021;11:34:54;3462038;;470.561.019;154.411.504;444.82;31.143.753;;1.60;6;100.00;;133;0;;0;0;58;31;0;;;33;;10042;58;;;91;;9947;122;;;155;;9849;185;;;218;;;251;;;285;;9682;316;;;350;;9605;380;;;413;;9479;442;;;476;;9387;505;;;539;;;572;;;605;;;647;;;681;;;714;;;747;;;780;;;814;;;847;;;880;;;914;;;948;;10141;973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:34:55;3463047;;470.561.019;154.411.504;444.82;31.143.753;;1.60;6;100.00;;116;0;;0;0;58;30;0;;;34;;;67;;;100;;;133;;;167;;9118;191;;;224;;8993;257;;;290;;8890;319;;;353;;8809;381;;;415;;8660;443;;;477;;8589;507;;;541;;8513;569;;;602;;8442;631;;;664;;;697;;;731;;;773;;;806;;;839;;;873;;;910;;;944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:34:56;3464061;;470.561.019;154.411.504;444.82;31.143.753;;2.32;5;100.00;;83;0;;0;0;58;31;0;;;33;;;66;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;7712;321;;;355;;7405;386;;;419;;7270;451;;;484;;7039;512;;;545;;6868;572;;;606;;6714;635;;;668;;6693;695;;;729;;6602;750;;;783;;6555;810;;;843;;;877;;;920;;;962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:34:57;3465060;;470.561.333;154.410.837;450.78;31.143.753;5.7;1.34;6;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;865;;;900;;;933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:34:58;3466041;;470.561.774;154.410.183;454.13;31.143.753;5.6;1.34;6;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;433;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;732;;;765;;;798;;;831;;;865;;;902;;;935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:34:59;3467047;;470.562.518;154.410.010;457.60;34.017.388;6.5;1.34;6;100.00;;;0;;0;0;58;29;0;;;33;;;66;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;499;;;532;;;565;;;598;;;632;;;665;;;698;;;731;;;765;;;798;;;831;;;864;;;902;;;935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:00;3468053;DEV: GPSMessages: 14331 GPS crc errors: 1;470.563.292;154.410.071;460.39;35.121.680;8.2;1.34;6;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;432;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;732;;;765;;;798;;;831;;;865;;;909;;;942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:01;3469065;DEV: Mem: 221k Buffer: 1k last write time: 102;470.564.444;154.409.409;461.74;35.093.288;10.2;1.26;7;100.00;;;0;;0;0;58;28;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;865;;;903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:02;3470038;DEV: Mem min free: 220k;470.565.349;154.409.201;462.05;337.322;9.5;1.26;7;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;433;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;732;;;765;;;798;;;831;;;865;;;898;;;932;;;966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:03;3471039;DEV: GPS lastNoiseLevel: 85;470.566.178;154.408.755;461.34;303.654;9.6;1.26;7;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;533;;;566;;;599;;;632;;;666;;;699;;;732;;;765;;;798;;;832;;;865;;;898;;;933;;;970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:04;3472044;DEV: GPS baud: 115201;470.566.997;154.408.407;460.33;259.991;10.8;1.26;7;100.00;;;0;;0;0;58;30;0;;;33;;;67;;;100;;;133;;;166;;;200;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;498;;;532;;;565;;;598;;;631;;;665;;;698;;;731;;;764;;;797;;;831;;;864;;;897;;;941;;;975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:05;3473055;DEV: GPS alp bytes: 11764;470.567.675;154.408.236;458.53;35.702.335;8.4;1.16;8;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;234;;;267;;;300;;;333;;;367;;;400;;;433;;;466;;;500;;;533;;;566;;;599;;;633;;;666;;;699;;;732;;;766;;;799;;;832;;;865;;;899;;;936;;;969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:06;3474060;DEV: GPS: RINV: Notice: no data saved!;470.568.265;154.408.159;456.74;35.375.315;6.6;1.16;8;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;133;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;432;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;731;;;765;;;798;;;831;;;864;;;898;;;935;;;969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:07;3475166;DEV: GPS: RINV: openbikesensor.org/v0.4.496;470.568.835;154.408.210;454.78;35.529.939;4.6;1.16;8;100.00;;;0;;0;0;58;26;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;432;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;731;;;765;;;798;;;836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:08;3476038;DEV: GPS: NTC: Resetting GPS;470.569.318;154.408.467;453.06;35.529.939;4.3;0.99;9;100.00;;;0;;0;0;58;30;0;;;33;;;67;;;100;;;133;;;166;;;200;;;233;;;266;;;299;;;333;;;366;;;399;;;432;;;465;;;499;;;532;;;565;;;598;;;632;;;665;;;698;;;731;;;765;;;798;;;831;;;864;;;898;;;932;;;966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:09;3477040;DEV: GPS: DBG: RF off;470.569.744;154.408.659;451.68;35.529.939;4.2;0.99;9;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;133;;;167;;;200;;;233;;;266;;;299;;;333;;;366;;;399;;;432;;;466;;;499;;;532;;;565;;;598;;;632;;;665;;;698;;;731;;;765;;;798;;;831;;;864;;;897;;;932;;;968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:10;3478044;DEV: GPS: DBG: FP chip=6 f=26000000 if=3008250(2906250,102000);470.570.156;154.408.935;450.13;35.529.939;4.7;1.03;8;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;865;;;898;;;933;;;966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:11;3479045;DEV: GPS: DBG: RF addr 88;470.570.482;154.409.189;448.64;35.529.939;4.5;1.03;8;100.00;;;0;;0;0;58;30;0;;;33;;;66;;;100;;;133;;;166;;;199;;;232;;;266;;;299;;;332;;;365;;;399;;;432;;;465;;;498;;;531;;;565;;;598;;;631;;;664;;;698;;;731;;;764;;;797;;;830;;;864;;;897;;;934;;;968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:12;3480049;DEV: GPS: DBG: ALPSRV no stor;470.570.660;154.409.428;447.12;35.529.939;3.3;1.03;8;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;865;;;898;;;936;;;969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:13;3481053;DEV: GPS: DBG: AID INI: pos;470.570.912;154.409.498;445.52;35.529.939;2.4;1.03;8;100.00;;253;0;;0;0;58;29;0;;;33;;;67;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;499;;;532;;;565;;16629;596;;;630;;;663;;;696;;;729;;;762;;16418;794;;;827;;16824;868;;;901;;16453;956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:14;3482045;DEV: GPS: SBAS: mode: 0 System: 0 cnt: 0;470.570.962;154.409.652;444.02;35.529.939;1.2;1.03;8;100.00;;255;0;;0;0;58;27;0;;;33;;;75;;;108;;;151;;;184;;16564;215;;;248;;16604;289;;;322;;16565;359;;;393;;16560;424;;;457;;;491;;;524;;17209;564;;;597;;;639;;;673;;;706;;;739;;17362;771;;;805;;17373;846;;;880;;17234;921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:15;3483037;DEV: GPS: swVersion: 7.03 (45969);470.570.967;154.409.614;442.87;35.529.939;0.6;1.38;7;100.00;;267;0;;0;0;58;28;0;;;33;;17274;71;;;104;;17312;136;;;170;;17298;207;;;241;;17949;273;;;307;;17310;339;;;372;;;413;;;446;;17355;484;;;517;;17413;557;;;591;;17470;623;;;656;;17464;694;;;727;;17440;759;;;793;;;826;;;859;;17519;916;;;949;;17474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:16;3484055;DEV: GPS: hwVersion: 00040007;470.571.019;154.409.555;441.84;35.529.939;1.1;2.02;5;100.00;;259;0;;0;0;58;29;0;;;33;;16954;71;;;104;;;137;;;171;;;212;;;246;;;279;;;312;;16901;344;;;377;;16787;417;;;451;;16831;488;;;521;;16784;560;;;594;;16817;625;;;659;;16923;690;;;724;;16936;763;;;796;;16901;828;;;861;;16974;899;;;936;;16947;968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:17;3485059;DEV: GPS: NTC: ANTSTATUS=OK;470.571.001;154.409.644;440.87;35.529.939;0.3;2.02;5;100.00;;262;0;;0;0;58;28;0;;;34;;18116;67;;;100;;17671;140;;;173;;17630;206;;;239;;17409;277;;;310;;;343;;;377;;;419;;;452;;;486;;;519;;;552;;;585;;;618;;;652;;17836;684;;;717;;17767;759;;;792;;17159;830;;;864;;17300;905;;;939;;17410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:18;3486067;DEV: GPS: TimeToFix 13173ms;470.571.001;154.409.644;440.87;35.529.939;;2.02;5;100.00;;258;0;;0;0;58;28;0;;;34;;17402;74;;;107;;17428;139;;;173;;17423;205;;;238;;17474;270;;;303;;17473;341;;;374;;17413;407;;;440;;17399;478;;;511;;17304;551;;;584;;;617;;;651;;17184;688;;;722;;17161;759;;;793;;16726;830;;;863;;17001;907;;;941;;16523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:19;3487049;DEV: GPS: ALP Data valid from: 02.12.2021T12:59:42Z;470.571.001;154.409.644;440.87;35.529.939;;2.46;3;100.00;;253;0;;0;0;58;29;0;;;34;;16432;71;;;104;;16453;141;;;175;;17036;206;;;240;;16335;271;;;304;;16977;343;;;377;;16466;416;;;449;;16931;488;;;522;;16406;560;;;594;;16824;633;;;666;;16799;706;;;739;;16424;770;;;803;;16805;835;;;868;;17377;900;;;937;;16292;968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:20;3488053;DEV: GPS: ALP Data valid to: 16.12.2021T12:59:42Z;470.571.001;154.409.644;440.87;35.529.939;;1.64;6;100.00;;249;0;;0;0;58;27;0;;;33;;14925;69;;;102;;16229;141;;;174;;16260;205;;;239;;16376;278;;;311;;16399;348;;;381;;16481;412;;;446;;16602;483;;;516;;16586;553;;;587;;16639;624;;;657;;16660;688;;;722;;16739;759;;;792;;16804;829;;;863;;16864;919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:21;3489042;;470.571.054;154.409.744;440.31;35.529.939;6.2;1.31;7;100.00;;260;0;;0;0;58;28;0;;;34;;16907;73;;;106;;17072;144;;;177;;17106;215;;;248;;17189;280;;;313;;;352;;;386;;17337;423;;;457;;17386;494;;;528;;17360;560;;;593;;17421;625;;;658;;17426;698;;;732;;17406;764;;;797;;17633;829;;;863;;;920;;;954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:22;3490076;;470.571.058;154.409.774;440.19;35.529.939;5.7;1.58;5;100.00;;268;0;;0;0;58;28;0;;;34;;18025;66;;;100;;17704;141;;;175;;17723;215;;;248;;17757;281;;;314;;17830;352;;;386;;17736;418;;;452;;17688;490;;;523;;17638;561;;;595;;17618;627;;;660;;17574;698;;;732;;17510;764;;;797;;;830;;;864;;17306;902;;;936;;17269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:23;3491054;;470.571.060;154.409.773;439.99;35.529.939;5.1;1.58;5;100.00;;268;0;;0;0;58;29;0;;;34;;17310;66;;;99;;17334;131;;;164;;;197;;;231;;17386;268;;;302;;17190;334;;;367;;;400;;;433;;17961;472;;;505;;;548;;;581;;17918;623;;;656;;17978;689;;;722;;18015;755;;;788;;18142;829;;;862;;18114;901;;;938;;18127;971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:24;3492060;;470.571.068;154.409.754;439.79;35.529.939;4.7;1.58;5;100.00;;280;0;;0;0;58;28;0;;;34;;18225;67;;;100;;18085;133;;;166;;18043;204;;;238;;18121;271;;;304;;;343;;;376;;17976;409;;;442;;18001;480;;;514;;18025;547;;;580;;;613;;;646;;;689;;;722;;17970;755;;;788;;;822;;;855;;;892;;;926;;18073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:25;3493056;;470.571.099;154.409.659;439.72;35.529.939;3.7;1.58;5;100.00;;283;0;;0;0;58;29;0;;;34;;18171;76;;;109;;18224;142;;;176;;;215;;;248;;18090;281;;;314;;18228;347;;;380;;18303;413;;;446;;18452;485;;;519;;;558;;;591;;;634;;;667;;;700;;;734;;;767;;;800;;;833;;;867;;;900;;;943;;;976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:26;3494068;;470.571.543;154.408.785;439.94;35.529.939;0.5;1.54;6;100.00;222;;0;;0;0;58;29;0;;;33;;;66;;;100;;;133;15662;;163;;;197;14591;;235;;;269;14669;;298;;;339;14832;;369;;;402;;;435;;;469;15442;;499;;;532;15691;;562;;;596;15765;;626;;;659;16142;;690;;;723;16323;;755;;;788;16602;;819;;;852;16910;;888;;10301;913;17202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:27;3495050;;470.571.955;154.408.162;440.26;35.529.939;1.6;1.54;6;100.00;266;;0;;0;0;58;30;0;;;34;;;67;17738;;100;;;133;18136;;166;;;199;;;232;;;265;;;299;;;332;;;365;;;398;;;432;;;465;;;498;;;531;;;565;;;598;;;631;;;664;;;698;;;731;;;764;;;797;;;830;;;864;;;897;;;940;;;973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:28;3496060;;470.572.400;154.407.933;439.69;35.529.939;3.7;1.12;8;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;101;;;134;;;167;;;200;;;234;;;267;;;300;;;333;;;367;;;400;;;433;;;466;;;500;;;533;;;566;;;599;;;633;;;666;;;699;;;732;;;766;;;799;;;832;;;865;;;899;;;936;;;970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:29;3497065;;470.572.659;154.407.854;438.88;35.529.939;4.1;1.12;8;100.00;;;0;;0;0;58;30;0;;;33;;;67;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;498;;;532;;;565;;;598;8200;;621;;;654;;;688;;;721;;;754;;;787;;;821;;;854;;;887;;;930;;;964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:30;3498065;;470.573.076;154.407.675;438.05;35.529.939;5.4;1.03;9;100.00;;;0;;0;0;58;29;0;;;33;;;66;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;333;;;366;;;399;;;432;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;865;;;899;;;942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:31;3499043;;470.573.613;154.407.394;437.28;953.146;7.5;1.11;8;100.00;275;281;0;;0;0;58;29;0;;;34;;;67;;;100;;;133;;;167;;;200;;;233;;;266;18154;;299;;;332;;;366;;;399;17701;;431;;;465;17527;;497;;;530;;;563;;;596;;;630;;;663;;;696;;;729;;;763;;13120;790;;;824;;;857;;;891;;18094;945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:32;3500166;;470.574.178;154.407.420;436.46;1.180.697;9.8;1.11;8;100.00;;278;0;;0;0;58;25;0;;;44;;;86;;;119;;;152;;;186;;;219;;;252;;;285;;;318;;17866;351;;;384;;17884;426;;;459;;17925;492;;;525;;18036;564;;;597;;18086;638;;;671;;;710;;;743;;;785;;;824;;;857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:33;3501059;;470.574.769;154.407.466;435.68;1.089.555;11.9;1.11;8;100.00;;283;0;;0;0;58;28;0;;;34;;18375;67;;;100;;;133;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;432;;;466;;;499;;18022;532;;;565;;;598;;;631;;;665;;;698;;18087;731;;;764;;;797;;;830;;18209;873;;;910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:34;3502048;;470.575.183;154.407.232;435.19;239.974;12.2;1.11;8;100.00;;278;0;;0;0;58;29;0;;;33;;;67;;;100;;;133;;;166;;18043;199;;;232;;17241;273;;;306;;17913;347;;;380;;;413;;;446;;;489;;;522;;;555;;;589;;17531;621;;;654;;;687;;;720;;;754;;;787;;;820;;;853;;;887;;;924;;;957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:35;3503041;;470.575.557;154.407.134;434.87;35.393.981;12.9;1.33;7;100.00;;277;0;;0;0;58;29;0;;;33;;;66;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;365;;;399;;;432;;;465;;;498;;;532;;;565;;17911;597;;;631;;;664;;;697;;17887;739;;;772;;17835;805;;;838;;17837;877;;;920;;;953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:35:36;3504065;;470.576.037;154.407.051;434.41;35.244.530;13.7;1.11;8;100.00;;275;0;;0;0;58;28;0;;;34;;17637;66;;;99;;17697;137;;;171;;;204;;;237;;;280;;;313;;17634;345;;;379;;;412;;;445;;;478;;;511;;;545;;;578;;;611;;;644;;17594;677;;;710;;;743;;;776;;;809;;;843;;;880;;;913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
